account_id,reference_number,amount,transaction_type,transaction_time,transaction_status,payment_mode,transaction_location,receiver_account_id,merchant_id,device_id,ip_address,is_fraud,remarks,risk_score
1192,TXN202608166C07395EF6DB,205388.88,Refund,2025-02-13 21:30:05,Failed,Card,Jaipur,,,100.0,13.139.240.123,0,,27
1233,TXN2026081621AD82AB18C7,191410.38,Debit,2024-01-04 06:28:48,Success,NEFT,Chennai,,,,,0,,6
108,TXN20260816B1011EAC12D4,94994.05,Deposit,2024-11-27 02:04:18,Success,Card,Chennai,,,69.0,4.78.85.39,0,,28
761,TXN20260816D231868D07EF,109917.04,Credit,2024-06-20 12:14:40,Success,UPI,Delhi,,,,,0,,48
228,TXN2026081628F27E330C94,181221.58,Withdrawal,2025-08-24 15:13:53,Success,UPI,Jaipur,,,897.0,79.80.191.211,0,,2
95,TXN2026081666C6713E312A,213493.42,Refund,2024-03-29 01:01:21,Success,UPI,Lucknow,,255.0,969.0,186.150.198.114,0,,15
1138,TXN20260816A701DC82A0FA,193990.38,Deposit,2024-03-01 15:16:07,Failed,UPI,Pune,,,637.0,10.251.154.201,0,,15
274,TXN202608162EF48AAE12B4,165279.96,Deposit,2024-03-12 23:54:25,Success,UPI,Lucknow,,,1416.0,186.158.144.242,0,,6
461,TXN20260816D69A57B739F1,141626.08,Transfer,2025-07-03 16:01:39,Success,RTGS,Pune,,,,,0,Regular customer activity,28
1374,TXN20260816C89BE6DEBE8A,96096.89,Debit,2026-07-22 23:10:29,Success,NEFT,Hyderabad,,177.0,,,0,,60
1049,TXN20260816A4098331FC15,200512.4,Transfer,2024-09-27 16:30:07,Reversed,Card,Lucknow,1197.0,,658.0,169.250.233.64,0,,9
32,TXN202608162B5A13900F40,208021.03,Debit,2025-02-14 18:07:11,Pending,IMPS,Noida,,219.0,196.0,217.117.229.180,0,,22
257,TXN202608161DAB3C594402,224838.17,Debit,2025-12-02 18:00:50,Success,IMPS,Mumbai,,83.0,,,0,,56
1103,TXN202608169581FF23FB84,240143.68,Debit,2025-03-21 06:23:21,Success,UPI,Mumbai,,,1350.0,66.64.102.41,0,,9
307,TXN202608164B10A52B7DEE,103227.14,Credit,2025-06-28 21:38:22,Success,Cheque,Chennai,,,,,0,Transaction completed successfully,2
986,TXN20260816FEECA993CD6B,149850.61,Debit,2026-04-19 07:07:17,Success,UPI,Bangalore,,232.0,732.0,207.32.162.93,0,,14
209,TXN202608160B2B19267BE5,163258.16,Deposit,2025-07-03 16:54:26,Success,Cheque,Prayagraj,,,,,0,,53
532,TXN202608164AE085D41EAD,199382.2,Transfer,2025-09-08 01:41:34,Success,Net Banking,Prayagraj,,,587.0,99.37.112.147,0,Transaction completed successfully,49
41,TXN2026081609FFEBD076D8,194518.32,Credit,2024-11-02 07:18:13,Success,Cheque,Gurgaon,,287.0,,,0,,35
493,TXN20260816B122F2BCEE9A,152712.35,Debit,2025-08-11 22:45:49,Failed,UPI,Bangalore,,162.0,357.0,199.226.162.231,0,,37
886,TXN202608169AA124F1B89D,10863.93,Debit,2024-06-26 08:07:18,Success,UPI,Mumbai,,70.0,,,0,,36
1243,TXN20260816D1998057C596,93937.38,Withdrawal,2024-12-23 06:24:40,Success,Net Banking,Hyderabad,,,635.0,221.211.39.169,0,Regular customer activity,27
759,TXN202608160252557C1C0C,247335.04,Credit,2025-10-01 23:03:23,Success,IMPS,Gurgaon,,293.0,1607.0,65.120.193.145,0,Transaction completed successfully,8
109,TXN20260816C40715B9C347,68076.59,Deposit,2026-04-01 10:14:41,Success,Card,Kolkata,,,87.0,56.69.143.149,0,,43
281,TXN2026081635B1F7ED09D9,173869.25,Debit,2025-10-25 09:56:55,Failed,Card,Lucknow,,,1166.0,31.169.225.56,0,,4
1349,TXN20260816FDF6082AF735,218123.4,Transfer,2025-09-03 19:21:58,Success,Cash,Kanpur,,,,,0,,14
775,TXN20260816CC1E538278C5,35878.26,Transfer,2026-01-10 19:07:06,Success,Card,Kolkata,191.0,,1893.0,147.147.176.31,0,,20
123,TXN202608162122F6109607,233568.08,Withdrawal,2026-07-07 11:03:23,Success,UPI,Chennai,,,1254.0,1.100.81.143,0,,14
1168,TXN202608164E55197CCF4C,26937.68,Withdrawal,2026-08-14 18:11:34,Success,NEFT,Kolkata,,,,,0,,46
794,TXN20260816315B2F879015,182213.13,Credit,2024-06-30 15:10:39,Success,UPI,Chennai,,115.0,,,0,,19
808,TXN2026081660CF2CEFFE18,5925.84,Debit,2025-06-18 01:32:30,Success,UPI,Pune,,,1960.0,143.107.121.54,0,Regular customer activity,5
1360,TXN20260816EB3DE7AA9841,54015.02,Withdrawal,2024-10-28 20:01:17,Success,Cash,Gurgaon,,,,,0,Normal transaction,29
1005,TXN20260816E4B878FBED8F,238963.52,Debit,2025-07-15 10:39:40,Success,UPI,Varanasi,,,856.0,190.25.84.158,0,Regular customer activity,42
599,TXN20260816453D79DFF139,88693.52,Debit,2025-08-17 11:29:21,Reversed,NEFT,Kanpur,,294.0,,,0,,13
725,TXN20260816A02B89215617,224842.89,Debit,2025-08-02 20:32:42,Success,UPI,Gurgaon,,,1791.0,125.254.224.157,0,,41
1150,TXN20260816A84FA1B71FC5,167948.46,Transfer,2024-07-10 06:24:01,Success,IMPS,Jaipur,1195.0,,,,0,,33
569,TXN20260816F4D2E72A0297,224068.3,Refund,2025-05-19 03:03:27,Success,UPI,Hyderabad,,156.0,1678.0,47.129.74.115,0,,48
1384,TXN2026081672B7FBED8EDB,42431.31,Deposit,2024-04-20 03:05:52,Success,Net Banking,Kolkata,,,110.0,178.176.204.84,0,Regular customer activity,12
1426,TXN20260816EE38AFB3868D,75342.74,Transfer,2025-08-08 15:45:11,Success,Cash,Kolkata,537.0,,,,0,,5
1119,TXN20260816076E262AD69C,113066.6,Debit,2026-01-29 14:51:10,Success,RTGS,Mumbai,,11.0,,,0,Regular customer activity,9
1064,TXN2026081639F701FE8521,169959.5,Debit,2024-05-02 16:46:46,Success,UPI,Delhi,,,1267.0,81.5.60.253,0,,12
455,TXN202608169CB43C74B5F0,188704.47,Transfer,2024-06-19 22:18:07,Success,RTGS,Gurgaon,474.0,,,,0,,68
935,TXN2026081641F48BD34B97,201820.35,Deposit,2024-06-23 00:56:50,Success,IMPS,Lucknow,,,974.0,11.152.67.219,0,,13
1006,TXN2026081671C394742523,71815.71,Transfer,2024-08-25 10:57:18,Success,UPI,Pune,465.0,,599.0,89.153.193.85,0,,43
1416,TXN20260816D4F5C85F8EBC,128281.41,Withdrawal,2024-09-06 09:24:32,Success,NEFT,Kolkata,,,,,0,,10
293,TXN202608166D11A9915935,16105.4,Credit,2025-10-13 02:03:37,Success,UPI,Chennai,,201.0,212.0,32.175.88.130,1,Unusual transaction pattern,100
1201,TXN202608160D72AF44D6EF,103439.25,Credit,2024-10-22 08:31:59,Failed,UPI,Hyderabad,,,260.0,77.45.148.188,0,,56
907,TXN2026081611B1791B7093,57067.06,Debit,2025-05-31 02:21:27,Success,UPI,Noida,,,1885.0,157.223.51.243,0,,0
1215,TXN2026081681C1D1B9D816,213754.43,Debit,2025-10-19 13:39:03,Success,IMPS,Delhi,,116.0,1050.0,86.157.27.159,0,,56
327,TXN202608164D5043D8E588,216909.52,Debit,2024-08-12 05:43:26,Success,UPI,Mumbai,,85.0,18.0,96.154.227.51,0,Transaction completed successfully,25
550,TXN20260816BFFD57D49DAF,150650.99,Transfer,2026-04-18 02:05:01,Success,UPI,Bangalore,1497.0,,,,0,,32
1185,TXN20260816D274E570AD94,13797.23,Transfer,2025-01-07 11:35:05,Success,IMPS,Kolkata,717.0,,,,0,Regular customer activity,30
237,TXN202608161B7308D6CBC9,227916.91,Deposit,2024-06-21 23:56:17,Reversed,Net Banking,Gurgaon,,,464.0,43.200.182.228,0,,25
1390,TXN20260816ECC50072D3F1,189388.45,Debit,2024-08-31 14:42:21,Success,UPI,Lucknow,,61.0,710.0,107.105.220.203,0,Normal transaction,25
386,TXN20260816E3AF0E0E225A,65266.75,Deposit,2024-12-16 17:45:06,Success,UPI,Gurgaon,,,1571.0,4.193.61.67,0,,51
1002,TXN20260816165CA21F597C,29032.68,Transfer,2026-04-28 02:05:34,Success,Card,Lucknow,,,1845.0,178.50.8.58,0,,51
1,TXN2026081680FCC1BDF053,28259.49,Debit,2026-03-06 15:19:00,Success,IMPS,Lucknow,,138.0,1644.0,32.46.61.187,0,,16
611,TXN20260816B13E04D407D0,97787.63,Debit,2025-05-18 16:54:13,Success,RTGS,Hyderabad,,224.0,,,0,Regular customer activity,56
169,TXN2026081695D43CE632E0,126518.22,Credit,2026-04-01 10:32:53,Success,UPI,Noida,,95.0,1414.0,128.181.122.13,0,,17
854,TXN20260816D9757108C7A3,223821.63,Debit,2026-03-03 08:28:52,Success,NEFT,Chennai,,143.0,,,0,Regular customer activity,31
885,TXN202608160776FFB09EAF,115155.13,Debit,2024-03-08 02:57:24,Success,Card,Lucknow,,283.0,862.0,98.17.199.111,0,Regular customer activity,5
1421,TXN20260816A57A9AB52007,52078.4,Debit,2024-11-06 17:16:34,Success,UPI,Chennai,,277.0,130.0,24.35.147.14,0,Regular customer activity,8
603,TXN20260816D052A9A8FD32,229807.13,Credit,2025-11-03 21:34:08,Failed,UPI,Hyderabad,,265.0,933.0,107.101.247.214,0,,53
1472,TXN20260816FFEEC925F2B9,50462.33,Debit,2026-02-19 02:57:09,Success,IMPS,Varanasi,,168.0,1926.0,41.23.144.16,0,,51
118,TXN20260816918224D6F9AC,94159.75,Deposit,2026-08-14 19:42:18,Success,UPI,Gurgaon,,,210.0,46.149.144.59,0,Transaction completed successfully,66
597,TXN202608167FD8C475C549,125768.32,Deposit,2024-08-04 10:20:47,Success,UPI,Noida,,,1226.0,109.114.50.197,0,Transaction completed successfully,9
663,TXN2026081617A01C4A1992,63469.49,Debit,2024-12-14 05:08:30,Success,IMPS,Delhi,,69.0,1668.0,84.251.6.174,0,Normal transaction,53
888,TXN20260816D7F0836097C8,60501.93,Debit,2026-08-04 07:08:23,Success,Card,Noida,,,276.0,173.210.175.51,0,,38
763,TXN20260816E83B851813E7,86698.12,Credit,2025-08-17 00:20:18,Success,Card,Kanpur,,75.0,548.0,3.2.112.209,0,Transaction completed successfully,5
611,TXN20260816488BDB39FDE4,129834.84,Credit,2024-01-21 21:38:52,Success,UPI,Gurgaon,,121.0,1662.0,175.215.83.57,0,,25
40,TXN202608166BA615736860,120543.89,Debit,2026-08-12 01:29:40,Success,NEFT,Kanpur,,,,,0,,69
1296,TXN20260816A9C54513B43F,97033.72,Transfer,2024-12-05 02:43:40,Success,IMPS,Kolkata,114.0,,1274.0,73.124.73.119,0,Regular customer activity,52
403,TXN20260816CD692DC0DF46,104693.5,Credit,2025-03-02 05:00:28,Success,Net Banking,Prayagraj,,,1881.0,215.71.41.253,0,,35
563,TXN202608168ADC70CD5A0D,238235.97,Debit,2024-07-28 21:27:04,Success,Cash,Gurgaon,,143.0,,,0,Transaction completed successfully,60
1344,TXN202608162DBDE6C728F0,185646.74,Debit,2024-04-04 23:23:04,Success,Card,Noida,,72.0,,,0,Normal transaction,52
545,TXN2026081665B2FCF39443,59998.9,Deposit,2025-03-23 16:26:43,Success,NEFT,Noida,,,,,0,Normal transaction,17
791,TXN20260816D2FD95DEB619,227331.34,Credit,2024-10-10 08:47:51,Success,UPI,Chennai,,239.0,831.0,176.55.129.109,0,Regular customer activity,64
1019,TXN202608162D8204CD4F73,225126.37,Deposit,2026-06-05 14:57:14,Success,Cash,Noida,,,,,0,Normal transaction,30
473,TXN202608167A373B8670C0,38632.23,Transfer,2025-01-06 18:54:05,Success,UPI,Noida,320.0,,1919.0,40.42.143.47,0,,57
1461,TXN202608163BB2DF48F521,73518.75,Debit,2024-05-07 12:53:02,Success,Cash,Kolkata,,,,,0,,47
216,TXN20260816A246FB77623A,8009.41,Debit,2024-11-17 22:28:05,Success,UPI,Kanpur,,235.0,,,0,Normal transaction,53
1347,TXN20260816AB05B99F76AA,103872.17,Credit,2025-01-19 07:45:32,Success,IMPS,Chennai,,,,,0,,35
1345,TXN202608163B9BBB3049AC,104407.98,Credit,2026-05-09 18:36:03,Success,UPI,Jaipur,,,,,0,,42
1058,TXN202608168E594804DFA2,57346.04,Debit,2024-09-07 09:24:06,Success,RTGS,Lucknow,,210.0,,,0,Normal transaction,12
1496,TXN2026081616D10E9AF77A,149051.83,Transfer,2024-01-11 09:10:37,Success,Net Banking,Delhi,1042.0,,1670.0,213.111.159.139,1,Suspicious transaction,90
1423,TXN20260816348FE2E583EF,143654.39,Transfer,2026-08-09 10:03:12,Success,UPI,Ahmedabad,637.0,,687.0,31.144.41.199,0,,57
502,TXN20260816BBB96A49215E,130940.1,Debit,2026-03-21 09:10:57,Success,UPI,Mumbai,,,1941.0,109.157.231.54,0,,35
1172,TXN202608168F2E54F4DAFB,123500.81,Withdrawal,2024-10-29 14:20:56,Success,UPI,Mumbai,,,1525.0,27.107.227.235,0,Normal transaction,5
1148,TXN202608164295E878A4F8,220161.44,Withdrawal,2025-09-07 21:47:32,Success,IMPS,Gurgaon,,,1214.0,177.28.150.103,0,Normal transaction,50
404,TXN2026081615F9F85B593B,74044.14,Refund,2024-09-13 19:53:03,Success,Net Banking,Kolkata,,114.0,376.0,186.211.143.32,0,,5
1295,TXN202608166487F6C81E67,175190.29,Withdrawal,2025-08-19 22:22:53,Success,UPI,Hyderabad,,,887.0,95.147.69.105,0,Regular customer activity,45
217,TXN2026081664AC90DFE079,241843.12,Transfer,2024-06-09 18:44:24,Success,UPI,Kolkata,800.0,,140.0,163.41.11.48,0,,1
864,TXN202608165340BFD659EA,248262.37,Debit,2025-11-28 06:24:39,Failed,UPI,Mumbai,,220.0,,,0,Normal transaction,33
715,TXN20260816718BC5DFF186,11914.16,Debit,2024-05-07 16:43:52,Success,IMPS,Varanasi,,,1469.0,185.197.80.135,0,,57
1088,TXN2026081671238755E07A,71024.77,Refund,2025-02-19 15:44:57,Success,RTGS,Jaipur,,,,,0,Regular customer activity,1
563,TXN202608167D786E6849E3,67398.47,Debit,2024-04-11 22:31:07,Success,UPI,Chennai,,,201.0,132.165.122.57,0,,15
1171,TXN202608164592E099660F,218780.98,Transfer,2025-04-14 00:56:20,Success,Cash,Mumbai,706.0,,,,0,Normal transaction,31
139,TXN202608164C14DD96139D,1944.16,Debit,2025-07-18 08:51:38,Success,Card,Varanasi,,202.0,1222.0,178.183.28.74,0,,8
19,TXN20260816257C441141B7,194830.33,Deposit,2024-12-23 21:44:34,Success,Card,Prayagraj,,,1716.0,75.43.71.230,0,Normal transaction,18
1130,TXN20260816EACA7773C392,111157.8,Debit,2025-07-23 23:06:05,Success,UPI,Gurgaon,,,1839.0,139.159.199.41,0,Transaction completed successfully,61
838,TXN202608164B7DF6DF2AA5,171393.41,Debit,2025-10-19 18:00:54,Success,UPI,Gurgaon,,215.0,1876.0,166.78.195.4,0,,40
1472,TXN202608162DB0DC51F6FD,129257.44,Transfer,2025-05-05 11:45:21,Success,Net Banking,Jaipur,1489.0,,781.0,133.185.95.200,0,Transaction completed successfully,11
448,TXN202608162B9F7C5B1D1C,245669.47,Debit,2024-11-05 12:28:12,Success,Cheque,Mumbai,,96.0,,,0,,49
1461,TXN20260816AFA8FEC2F17C,248404.93,Credit,2024-09-12 19:07:24,Success,Net Banking,Bangalore,,,,,0,,37
600,TXN202608162C7230966FB6,146581.97,Transfer,2025-05-15 23:35:25,Success,UPI,Lucknow,503.0,,1156.0,16.183.155.8,0,Normal transaction,33
84,TXN2026081671DA0DEEBBCF,139066.37,Transfer,2024-07-12 00:24:03,Success,UPI,Pune,15.0,,1404.0,178.118.45.173,0,,22
380,TXN2026081607E63FF0D37D,119556.71,Withdrawal,2025-06-07 06:27:23,Failed,RTGS,Ahmedabad,,,,,0,,43
451,TXN2026081665B545F56E07,151005.47,Refund,2025-09-05 09:56:29,Success,UPI,Varanasi,,,1861.0,161.60.56.228,0,Normal transaction,2
660,TXN20260816C343EFE73C38,223093.21,Refund,2025-10-04 10:35:54,Success,UPI,Chennai,,,,,0,Transaction completed successfully,29
818,TXN202608166139F320F69E,211417.73,Transfer,2026-05-27 12:59:58,Success,Cash,Kanpur,1059.0,,,,0,Regular customer activity,60
687,TXN202608166D3E7A606141,225844.24,Deposit,2026-01-22 18:12:35,Success,UPI,Mumbai,,,187.0,51.72.12.9,0,Regular customer activity,34
1230,TXN20260816776C43B869AA,181430.01,Debit,2025-09-10 17:42:52,Success,Card,Kolkata,,179.0,1936.0,218.243.21.214,0,Regular customer activity,10
893,TXN2026081663FD427A2010,122812.3,Deposit,2025-02-07 13:12:25,Success,UPI,Pune,,,1719.0,68.88.93.141,0,,20
1154,TXN20260816EDEC8BF29CA9,184069.25,Debit,2026-02-22 15:47:10,Success,UPI,Kolkata,,294.0,1545.0,204.199.239.44,0,Transaction completed successfully,49
11,TXN202608161A970D3BCE0F,134237.92,Credit,2025-10-14 01:23:55,Success,UPI,Mumbai,,266.0,407.0,120.228.17.89,0,Regular customer activity,41
134,TXN202608168B6639DFC2A0,217420.19,Debit,2025-12-20 16:38:58,Success,IMPS,Hyderabad,,96.0,1994.0,111.75.132.68,0,Normal transaction,68
884,TXN20260816651D6267C3C4,184208.77,Transfer,2024-07-03 09:54:22,Success,IMPS,Chennai,812.0,,1180.0,85.29.122.86,0,Regular customer activity,25
867,TXN20260816EB1166AED89C,140436.93,Transfer,2026-03-26 03:29:46,Success,UPI,Varanasi,,,1429.0,191.199.229.216,0,Normal transaction,18
1225,TXN20260816C474227A37B3,8640.62,Transfer,2025-07-11 17:14:41,Success,UPI,Lucknow,1387.0,,1043.0,111.30.253.247,0,,51
279,TXN202608161F5059BFD9BE,25526.03,Credit,2024-05-09 01:03:59,Success,UPI,Prayagraj,,254.0,,,0,Normal transaction,0
199,TXN20260816FC60BE2E4CD8,149276.43,Credit,2024-05-17 17:50:54,Success,UPI,Prayagraj,,300.0,,,0,Normal transaction,36
108,TXN2026081681BC138240A3,106909.53,Deposit,2025-06-14 00:08:09,Success,NEFT,Pune,,,,,0,,61
503,TXN20260816CD9490B74F7F,82124.04,Deposit,2025-03-05 19:06:56,Success,UPI,Ahmedabad,,,383.0,197.164.39.41,0,,20
194,TXN20260816C9A5B34D89A3,99275.14,Debit,2025-06-19 17:57:01,Success,UPI,Hyderabad,,179.0,1557.0,77.0.38.54,0,,2
945,TXN20260816ED6598F57EEA,211695.17,Debit,2025-09-22 06:25:51,Success,NEFT,Bangalore,,126.0,,,0,Transaction completed successfully,19
783,TXN2026081609914385096B,168364.54,Refund,2026-02-15 07:28:31,Success,UPI,Chennai,,272.0,1904.0,107.64.24.43,0,Regular customer activity,45
147,TXN2026081644B5926D5BC1,34857.82,Credit,2025-10-15 23:09:31,Success,IMPS,Delhi,,53.0,969.0,1.229.194.92,0,,63
485,TXN2026081642AC6AA8E52F,179690.4,Debit,2026-07-10 11:34:36,Failed,Card,Prayagraj,,,844.0,186.235.36.142,0,Normal transaction,51
1264,TXN2026081617F3CA472A5F,160074.88,Debit,2025-05-24 00:17:29,Success,UPI,Delhi,,,1009.0,91.75.72.221,0,,31
401,TXN202608167716E70B52AD,114150.53,Withdrawal,2024-12-24 13:57:40,Success,IMPS,Hyderabad,,,1820.0,168.46.76.138,0,,53
563,TXN20260816D1ACF32A78CE,73130.7,Withdrawal,2025-09-08 18:38:02,Success,IMPS,Ahmedabad,,,1274.0,88.203.65.215,0,Regular customer activity,20
436,TXN202608160C78DB4C657B,138066.05,Refund,2026-02-22 11:51:44,Success,Card,Pune,,,1662.0,98.80.103.37,0,,59
838,TXN20260816DE864E3EBBAC,142632.42,Debit,2024-12-08 13:42:50,Success,Card,Noida,,,1073.0,134.150.108.74,0,,45
630,TXN20260816302C625DC558,219278.98,Debit,2026-06-15 05:29:23,Success,UPI,Varanasi,,244.0,,,0,Transaction completed successfully,49
493,TXN2026081691AE588712BD,94986.2,Credit,2026-07-02 11:21:50,Success,Card,Noida,,,96.0,37.0.70.93,0,,16
1007,TXN20260816FE62855C1B1F,65605.52,Deposit,2024-01-30 11:32:23,Success,UPI,Kanpur,,,1662.0,71.34.105.79,0,,50
1118,TXN202608169F4C6779BF36,182954.67,Debit,2025-12-07 03:56:44,Success,RTGS,Delhi,,272.0,,,0,Transaction completed successfully,9
1158,TXN202608161BC9B0D3756A,208908.53,Deposit,2026-06-07 10:59:59,Success,UPI,Hyderabad,,,609.0,208.251.56.143,0,,12
1281,TXN20260816D97E83D856A3,82194.71,Deposit,2025-11-21 11:53:46,Success,UPI,Jaipur,,,1093.0,32.18.23.191,1,Multiple failed attempts,74
771,TXN20260816AACBB359F056,147409.72,Deposit,2024-01-20 13:10:56,Success,Net Banking,Mumbai,,,1726.0,54.175.108.169,0,,61
953,TXN202608166B355B918954,6965.62,Transfer,2025-06-01 22:14:07,Success,RTGS,Pune,,,,,0,,56
1342,TXN2026081669A589BCDEB2,9738.9,Withdrawal,2026-08-13 13:37:26,Failed,IMPS,Varanasi,,,922.0,164.145.159.106,0,,40
1487,TXN202608164CB8BEC81CC6,134145.23,Deposit,2025-08-04 05:29:05,Success,Card,Gurgaon,,,826.0,117.40.54.175,0,Transaction completed successfully,56
1492,TXN20260816D610DAAACA0D,197227.0,Refund,2024-07-15 11:29:02,Success,UPI,Varanasi,,281.0,,,0,Regular customer activity,19
1394,TXN2026081667A80825348D,169785.99,Credit,2024-05-06 15:40:01,Success,IMPS,Kanpur,,,545.0,26.88.154.54,0,Transaction completed successfully,17
886,TXN202608165B2EB7BADCA2,149062.83,Transfer,2026-04-10 13:06:12,Success,Card,Lucknow,,,739.0,157.41.23.142,0,,41
1452,TXN20260816F1E401800945,2213.28,Debit,2026-02-02 04:06:22,Success,Net Banking,Kolkata,,186.0,1501.0,175.249.26.46,0,,18
388,TXN202608164CDA8837B012,142451.16,Refund,2025-01-13 23:22:09,Success,UPI,Varanasi,,,1882.0,188.45.150.247,0,,20
76,TXN2026081621A066A978F4,131732.16,Transfer,2025-09-12 02:52:41,Success,UPI,Gurgaon,1499.0,,1855.0,92.235.185.96,0,,30
260,TXN2026081679DB686E8DE0,45925.47,Deposit,2024-04-07 15:41:41,Success,UPI,Chennai,,,1616.0,176.251.149.35,0,,22
438,TXN20260816DCB64A4FC46C,190527.05,Debit,2026-01-08 10:54:07,Success,UPI,Jaipur,,91.0,267.0,95.207.174.204,1,Unusual device activity,87
1360,TXN20260816BA8B63D98637,246744.85,Deposit,2025-04-24 19:32:23,Success,UPI,Pune,,,264.0,102.162.227.159,0,,1
746,TXN20260816D31C4C0CF5B1,160542.33,Debit,2025-03-17 07:04:29,Success,Net Banking,Noida,,255.0,994.0,4.157.47.52,0,Normal transaction,2
883,TXN20260816E8C1F55186B2,119091.4,Transfer,2024-01-13 00:25:25,Success,NEFT,Noida,757.0,,,,0,,44
455,TXN20260816C90C300349C7,50423.93,Credit,2025-01-31 20:45:10,Success,UPI,Delhi,,49.0,402.0,146.138.164.224,0,Normal transaction,5
1446,TXN202608160F6AB517CDD8,36653.15,Transfer,2025-04-04 22:30:57,Success,UPI,Prayagraj,57.0,,387.0,177.56.108.237,0,Normal transaction,16
291,TXN20260816C7467740F1DC,22182.67,Debit,2024-05-16 12:00:15,Success,NEFT,Gurgaon,,156.0,,,0,,61
1275,TXN202608160DA23A838C5C,230381.04,Transfer,2026-03-27 20:24:37,Success,IMPS,Gurgaon,,,1561.0,36.205.65.159,0,,26
198,TXN20260816BC3E05523305,146335.24,Debit,2026-01-31 10:30:13,Success,IMPS,Prayagraj,,26.0,1421.0,41.6.57.206,0,,50
1239,TXN20260816311B8833CAC3,24686.82,Withdrawal,2025-04-23 02:03:51,Success,UPI,Kanpur,,,1016.0,63.123.51.3,0,Transaction completed successfully,68
614,TXN20260816EC4F6EC484D6,91397.49,Withdrawal,2024-05-16 06:37:09,Success,UPI,Kanpur,,,71.0,126.23.43.82,0,Regular customer activity,27
794,TXN202608164E4149C1E4B7,107425.12,Transfer,2024-10-13 18:33:33,Success,NEFT,Bangalore,1457.0,,,,0,Transaction completed successfully,13
1076,TXN202608163569AC636D55,118791.62,Credit,2025-01-06 02:24:39,Success,Card,Varanasi,,83.0,1264.0,33.9.77.207,0,,29
467,TXN2026081679C91FD766D8,213959.49,Refund,2026-05-03 14:51:30,Success,IMPS,Mumbai,,,1219.0,201.0.249.206,0,,27
282,TXN20260816E063A4C5380F,243127.3,Credit,2025-02-23 15:28:41,Success,Card,Pune,,61.0,265.0,48.135.217.160,0,,48
147,TXN20260816D2643B051B83,963.43,Debit,2024-07-06 05:06:39,Success,UPI,Bangalore,,222.0,182.0,154.34.225.175,0,,42
1416,TXN202608161345B9023432,200618.53,Credit,2026-05-12 21:21:08,Success,Card,Ahmedabad,,206.0,,,0,Normal transaction,57
1145,TXN202608169848526A8E11,205736.82,Debit,2024-02-26 10:14:21,Success,UPI,Noida,,128.0,,,0,,66
572,TXN202608165C2D2A83A6A5,144445.12,Refund,2024-10-13 17:35:24,Success,Cash,Jaipur,,265.0,,,0,,42
615,TXN202608167117C9971E58,77422.75,Debit,2024-06-09 22:10:14,Reversed,Card,Pune,,258.0,,,0,,45
325,TXN20260816173CB5C9E9A3,67013.32,Credit,2026-02-26 01:11:16,Success,NEFT,Delhi,,198.0,,,0,Transaction completed successfully,22
902,TXN20260816DB5D5B21E78F,221743.78,Credit,2025-10-30 23:46:32,Success,Cash,Noida,,124.0,,,0,,67
542,TXN20260816E59F4D5729BA,85875.13,Debit,2024-09-20 10:48:08,Pending,UPI,Delhi,,298.0,1684.0,135.78.184.63,0,,40
370,TXN20260816FEFB60DBACBC,113475.0,Debit,2024-10-14 10:19:57,Success,IMPS,Hyderabad,,110.0,512.0,148.21.104.54,0,Regular customer activity,61
1309,TXN20260816A3CE2346C762,77985.83,Withdrawal,2025-10-12 04:59:54,Success,Card,Bangalore,,,625.0,173.232.47.36,0,,56
1215,TXN2026081602A09CD72E5F,245940.79,Debit,2026-08-04 02:08:34,Success,Card,Lucknow,,,1774.0,111.98.192.199,0,Regular customer activity,62
1454,TXN20260816CF081FE471F8,228247.15,Debit,2024-06-09 17:17:57,Success,UPI,Chennai,,,,,0,,31
1244,TXN202608161C1BA98FD5D6,217925.35,Transfer,2024-01-07 01:12:51,Success,UPI,Varanasi,207.0,,1180.0,173.50.242.226,0,,29
1338,TXN20260816F8139648F63A,96873.61,Deposit,2024-03-15 04:53:46,Success,UPI,Prayagraj,,,1114.0,75.202.216.205,0,Regular customer activity,45
818,TXN20260816A201D3956B20,46710.09,Transfer,2024-10-24 17:29:40,Failed,RTGS,Delhi,136.0,,,,0,Regular customer activity,40
